source_path,start_frame,end_frame,new_name
./pose_data/CMU/20_21_rory1/20_02_poses.npy,0,39,010251.npy
./pose_data/CMU/91/91_40_poses.npy,0,79,010252.npy
./pose_data/CMU/128/128_07_poses.npy,0,58,010253.npy
./pose_data/SFU/0007/0007_Balance001_poses.npy,456,656,010254.npy
./pose_data/KIT/572/guitar_right14_poses.npy,0,184,010255.npy
./pose_data/Eyes_Japan_Dataset/shiono/gesture_etc-02-set 2-shiono_poses.npy,117,317,010256.npy
./pose_data/Eyes_Japan_Dataset/aita/gesture_etc-29-pantomime-aita_poses.npy,128,328,010257.npy
./pose_data/KIT/3/tennis_smash_left01_poses.npy,0,116,010258.npy
./pose_data/BMLmovi/Subject_28_F_MoSh/Subject_28_F_6_poses.npy,0,49,010259.npy
./pose_data/EKUT/265/SS1D105_poses.npy,0,120,010260.npy
./pose_data/BMLmovi/Subject_5_F_MoSh/Subject_5_F_15_poses.npy,0,43,010261.npy
./pose_data/EKUT/125/WSTR3_poses.npy,0,124,010262.npy
./pose_data/CMU/135/135_09_poses.npy,1,201,010263.npy
./pose_data/KIT/3/wave_both06_poses.npy,0,90,010264.npy
./pose_data/CMU/142/142_11_poses.npy,218,418,010265.npy
./pose_data/KIT/572/wipe_circular_left16_poses.npy,6,204,010266.npy
./pose_data/humanact12/humanact12/P02G01R02F1102T1168A0601.npy,0,-1,010267.npy
./pose_data/KIT/1226/Trial_23_poses.npy,0,154,010268.npy
./pose_data/BMLmovi/Subject_59_F_MoSh/Subject_59_F_16_poses.npy,0,63,010269.npy
./pose_data/BioMotionLab_NTroje/rub067/0003_treadmill_jog_poses.npy,260,430,010270.npy
./pose_data/CMU/144/144_28_poses.npy,81,281,010271.npy
./pose_data/CMU/114/114_05_poses.npy,206,406,010272.npy
./pose_data/DFaust_67/50009/50009_jiggle_on_toes_poses.npy,0,82,010273.npy
./pose_data/KIT/424/bend_right05_poses.npy,0,120,010274.npy
./pose_data/KIT/183/turn_left04_poses.npy,0,101,010275.npy
./pose_data/BMLmovi/Subject_6_F_MoSh/Subject_6_F_8_poses.npy,0,55,010276.npy
./pose_data/KIT/12/WalkInClockwiseCircle12_poses.npy,0,134,010277.npy
./pose_data/BioMotionLab_NTroje/rub026/0027_circle_walk_poses.npy,175,375,010278.npy
./pose_data/KIT/425/push_from_the_right_side_01_poses.npy,0,195,010279.npy
./pose_data/BMLmovi/Subject_57_F_MoSh/Subject_57_F_12_poses.npy,0,98,010280.npy
./pose_data/CMU/142/142_17_poses.npy,203,403,010281.npy
./pose_data/BMLmovi/Subject_82_F_MoSh/Subject_82_F_18_poses.npy,15,215,010282.npy
./pose_data/KIT/3/kick_low_left04_poses.npy,0,93,010283.npy
./pose_data/MPI_HDM05/dg/HDM_dg_03-09_02_120_poses.npy,197,397,010284.npy
./pose_data/CMU/105/105_33_poses.npy,2,202,010285.npy
./pose_data/BMLmovi/Subject_19_F_MoSh/Subject_19_F_4_poses.npy,0,80,010286.npy
./pose_data/CMU/31/31_16_poses.npy,26,226,010287.npy
./pose_data/humanact12/humanact12/P06G01R01F0633T0763A0301.npy,0,-1,010288.npy
./pose_data/KIT/675/dry_right_arm_002_poses.npy,197,397,010289.npy
./pose_data/CMU/122/122_12_poses.npy,0,85,010290.npy
./pose_data/BMLmovi/Subject_69_F_MoSh/Subject_69_F_20_poses.npy,95,269,010291.npy
./pose_data/MPI_HDM05/dg/HDM_dg_04-01_01_120_poses.npy,855,1055,010292.npy
./pose_data/BMLmovi/Subject_86_F_MoSh/Subject_86_F_2_poses.npy,0,81,010293.npy
./pose_data/KIT/912/912_3_01_poses.npy,15,215,010294.npy
./pose_data/MPI_HDM05/bk/HDM_bk_05-03_01_120_poses.npy,11,211,010295.npy
./pose_data/CMU/79/79_42_poses.npy,24,224,010296.npy
./pose_data/BMLmovi/Subject_29_F_MoSh/Subject_29_F_18_poses.npy,0,53,010297.npy
./pose_data/CMU/84/84_11_poses.npy,0,116,010298.npy
./pose_data/Eyes_Japan_Dataset/kanno/jump-07-rope double-kanno_poses.npy,20,220,010299.npy
./pose_data/KIT/675/double_pour_and_mixing11_poses.npy,1,201,010300.npy
./pose_data/KIT/10/WalkInClockwiseCircle06_poses.npy,0,131,010301.npy
./pose_data/KIT/183/bend_left09_poses.npy,0,88,010302.npy
./pose_data/KIT/183/turn_right01_poses.npy,0,128,010303.npy
./pose_data/HumanEva/S3/Box_3_poses.npy,15,215,010304.npy
./pose_data/CMU/63/63_08_poses.npy,0,61,010305.npy
./pose_data/Eyes_Japan_Dataset/ichige/jump-01-normal-ichige_poses.npy,17,217,010306.npy
./pose_data/MPI_HDM05/bk/HDM_bk_03-11_02_120_poses.npy,102,302,010307.npy
./pose_data/CMU/80/80_05_poses.npy,8,208,010308.npy
./pose_data/CMU/120/120_14_poses.npy,28,214,010309.npy
./pose_data/CMU/135/135_07_poses.npy,1,201,010310.npy
./pose_data/Eyes_Japan_Dataset/kawaguchi/greeting-04-salute (head)-kawaguchi_poses.npy,16,216,010311.npy
./pose_data/BMLmovi/Subject_23_F_MoSh/Subject_23_F_2_poses.npy,0,64,010312.npy
./pose_data/KIT/1226/Trial_82_poses.npy,4,204,010313.npy
./pose_data/BioMotionLab_NTroje/rub072/0028_jumping1_poses.npy,0,70,010314.npy
./pose_data/CMU/74/74_03_poses.npy,0,132,010315.npy
./pose_data/CMU/137/137_18_poses.npy,12,212,010316.npy
./pose_data/KIT/378/push_recovery_back02_poses.npy,0,71,010317.npy
./pose_data/MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npy,273,473,010318.npy
./pose_data/KIT/3/walking_fast02_poses.npy,0,105,010319.npy
./pose_data/CMU/40/40_09_poses.npy,497,697,010320.npy
./pose_data/MPI_HDM05/bk/HDM_bk_05-01_01_120_poses.npy,15,215,010321.npy
./pose_data/CMU/144/144_20_poses.npy,26,226,010322.npy
./pose_data/CMU/80/80_18_poses.npy,14,214,010323.npy
./pose_data/KIT/1721/RecoveryStepping_50_150_03_poses.npy,0,101,010324.npy
./pose_data/Eyes_Japan_Dataset/shiono/walk-11-baggage on the head-shiono_poses.npy,244,387,010325.npy
./pose_data/BMLmovi/Subject_61_F_MoSh/Subject_61_F_19_poses.npy,12,211,010326.npy
./pose_data/Eyes_Japan_Dataset/kudo/walk-25-tired-kudo_poses.npy,369,508,010327.npy
./pose_data/KIT/912/912_3_04_poses.npy,24,224,010328.npy
./pose_data/humanact12/humanact12/P07G02R04F1435T1480A0801.npy,0,-1,010329.npy
./pose_data/CMU/29/29_05_poses.npy,342,542,010330.npy
./pose_data/humanact12/humanact12/P12G01R01F0260T0337A0102.npy,0,-1,010331.npy
./pose_data/KIT/572/wave_left07_poses.npy,0,139,010332.npy
./pose_data/BMLmovi/Subject_83_F_MoSh/Subject_83_F_9_poses.npy,0,131,010333.npy
./pose_data/humanact12/humanact12/P03G02R04F0005T0047A0701.npy,0,-1,010334.npy
./pose_data/CMU/74/74_12_poses.npy,0,101,010335.npy
./pose_data/MPI_HDM05/bk/HDM_bk_02-02_01_120_poses.npy,110,310,010336.npy
./pose_data/KIT/359/turn_right05_poses.npy,0,95,010337.npy
./pose_data/KIT/551/sponge_big05_poses.npy,0,122,010338.npy
./pose_data/Eyes_Japan_Dataset/aita/sitdown_standup-04-chair elbow-aita_poses.npy,12,212,010339.npy
./pose_data/CMU/114/114_02_poses.npy,100,291,010340.npy
./pose_data/Eyes_Japan_Dataset/aita/pose-19-funny-aita_poses.npy,11,211,010341.npy
./pose_data/CMU/05/05_01_poses.npy,0,100,010342.npy
./pose_data/ACCAD/Male2Running_c3d/C11 - run turn left 90_poses.npy,0,57,010343.npy
./pose_data/KIT/675/double_pour_and_mixing04_poses.npy,6,206,010344.npy
./pose_data/KIT/1229/hand_through_hair_with_help_03_poses.npy,0,113,010345.npy
./pose_data/KIT/675/walk_with_handrail_beam_right10_poses.npy,0,114,010346.npy
./pose_data/CMU/143/143_25_poses.npy,17,217,010347.npy
./pose_data/CMU/74/74_02_poses.npy,0,89,010348.npy
./pose_data/CMU/142/142_13_poses.npy,7,207,010349.npy
./pose_data/MPI_HDM05/dg/HDM_dg_05-01_01_120_poses.npy,323,523,010350.npy
./pose_data/BMLmovi/Subject_18_F_MoSh/Subject_18_F_14_poses.npy,0,65,010351.npy
./pose_data/Eyes_Japan_Dataset/aita/gesture_etc-07-over stretch-aita_poses.npy,29,229,010352.npy
./pose_data/KIT/948/Wipe_Head_Dabbing_01_poses.npy,0,172,010353.npy
./pose_data/BMLmovi/Subject_81_F_MoSh/Subject_81_F_16_poses.npy,0,73,010354.npy
./pose_data/CMU/28/28_19_poses.npy,120,320,010355.npy
./pose_data/KIT/424/run03_poses.npy,0,22,010356.npy
./pose_data/KIT/10/LeftTurn04_poses.npy,0,91,010357.npy
./pose_data/KIT/425/turn_right05_poses.npy,0,122,010358.npy
./pose_data/CMU/105/105_26_poses.npy,4,204,010359.npy
./pose_data/MPI_HDM05/mm/HDM_mm_02-03_03_120_poses.npy,19,219,010360.npy
./pose_data/KIT/442/PizzaDelivery03_poses.npy,120,320,010361.npy
./pose_data/MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npy,188,388,010362.npy
./pose_data/Eyes_Japan_Dataset/takiguchi/accident-12-twist foot-takiguchi_poses.npy,148,348,010363.npy
./pose_data/humanact12/humanact12/P03G01R02F0612T0732A0401.npy,0,-1,010364.npy
./pose_data/BMLmovi/Subject_15_F_MoSh/Subject_15_F_14_poses.npy,0,161,010365.npy
./pose_data/BMLmovi/Subject_3_F_MoSh/Subject_3_F_8_poses.npy,0,152,010366.npy
./pose_data/ACCAD/MartialArtsWalksTurns_c3d/E2 - Turn around left_poses.npy,14,214,010367.npy
./pose_data/EKUT/300/PushBeam_23_poses.npy,0,77,010368.npy
./pose_data/Transitions_mocap/mazen_c3d/airkick_stand_poses.npy,0,84,010369.npy
./pose_data/BMLmovi/Subject_21_F_MoSh/Subject_21_F_17_poses.npy,0,179,010370.npy
./pose_data/CMU/13/13_20_poses.npy,9,209,010371.npy
./pose_data/KIT/572/dance_chacha08_poses.npy,12,212,010372.npy
./pose_data/CMU/82/82_11_poses.npy,0,116,010373.npy
./pose_data/CMU/126/126_02_poses.npy,20,220,010374.npy
./pose_data/Eyes_Japan_Dataset/takiguchi/jump-13-matrix-takiguchi_poses.npy,266,440,010375.npy
./pose_data/Eyes_Japan_Dataset/takiguchi/pose-20-zombee-takiguchi_poses.npy,273,440,010376.npy
./pose_data/CMU/82/82_10_poses.npy,0,94,010377.npy
./pose_data/KIT/9/WalkInClockwiseCircle09_poses.npy,0,157,010378.npy
./pose_data/CMU/32/32_18_poses.npy,310,506,010379.npy
./pose_data/MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npy,449,649,010380.npy
./pose_data/CMU/39/39_12_poses.npy,0,72,010381.npy
./pose_data/MPI_mosh/50002/stretches_poses.npy,82,282,010382.npy
./pose_data/KIT/513/Push_Behind_Hard03_poses.npy,0,113,010383.npy
./pose_data/KIT/675/double_pour_and_mixing05_poses.npy,6,206,010384.npy
./pose_data/humanact12/humanact12/P09G01R04F1395T1476A0102.npy,0,-1,010385.npy
./pose_data/CMU/91/91_45_poses.npy,0,62,010386.npy
./pose_data/BMLmovi/Subject_35_F_MoSh/Subject_35_F_11_poses.npy,0,81,010387.npy
./pose_data/humanact12/humanact12/P11G01R03F0319T0365A0601.npy,0,-1,010388.npy
./pose_data/Eyes_Japan_Dataset/kanno/sitdown_standup-13-applause-kanno_poses.npy,297,484,010389.npy
./pose_data/KIT/6/WalkInCounterClockwiseCircle02_1_poses.npy,0,150,010390.npy
./pose_data/KIT/183/bend_right01_poses.npy,0,97,010391.npy
./pose_data/humanact12/humanact12/P11G02R02F0035T0073A0701.npy,0,-1,010392.npy
./pose_data/KIT/10/RightTurn09_poses.npy,0,108,010393.npy
./pose_data/Eyes_Japan_Dataset/yamaoka/tennis-17-receive-yamaoka_poses.npy,130,320,010394.npy
./pose_data/KIT/7/RightTurn06_poses.npy,0,105,010395.npy
./pose_data/CMU/94/94_09_poses.npy,17,217,010396.npy
./pose_data/BMLmovi/Subject_12_F_MoSh/Subject_12_F_17_poses.npy,0,61,010397.npy
./pose_data/BioMotionLab_NTroje/rub030/0030_scamper_poses.npy,350,514,010398.npy
./pose_data/BMLmovi/Subject_64_F_MoSh/Subject_64_F_21_poses.npy,0,149,010399.npy
./pose_data/KIT/359/upstairs01_poses.npy,0,142,010400.npy
./pose_data/KIT/1347/Experiment3_subject1347_random_02_poses.npy,0,200,010401.npy
./pose_data/KIT/3/lean_on_table06_poses.npy,0,61,010402.npy
./pose_data/KIT/917/Experiment3a_04_poses.npy,1415,1615,010403.npy
./pose_data/humanact12/humanact12/P01G01R04F0744T0823A0603.npy,0,-1,010404.npy
./pose_data/BMLmovi/Subject_13_F_MoSh/Subject_13_F_3_poses.npy,0,183,010405.npy
./pose_data/KIT/513/turn_right06_poses.npy,0,144,010406.npy
./pose_data/CMU/12/12_03_poses.npy,0,95,010407.npy
./pose_data/CMU/137/137_11_poses.npy,2,202,010408.npy
./pose_data/KIT/378/push_recovery_stand_right05_poses.npy,0,92,010409.npy
./pose_data/MPI_HDM05/bk/HDM_bk_05-03_02_120_poses.npy,7,207,010410.npy
./pose_data/CMU/122/122_03_poses.npy,0,112,010411.npy
./pose_data/Eyes_Japan_Dataset/kawaguchi/greeting-02-bye-kawaguchi_poses.npy,0,186,010412.npy
./pose_data/Eyes_Japan_Dataset/yamaoka/tennis-07-backhand-yamaoka_poses.npy,158,320,010413.npy
./pose_data/CMU/123/123_04_poses.npy,16,216,010414.npy
./pose_data/KIT/378/push_recovery_stand_back04_poses.npy,0,71,010415.npy
./pose_data/KIT/12/WalkInCounterClockwiseCircle06_poses.npy,0,147,010416.npy
./pose_data/EKUT/265/BEAMN03_poses.npy,0,138,010417.npy
./pose_data/CMU/78/78_05_poses.npy,0,28,010418.npy
./pose_data/KIT/291/push_recovery_right09_poses.npy,0,161,010419.npy
./pose_data/BioMotionLab_NTroje/rub101/0009_normal_jog2_poses.npy,0,35,010420.npy
./pose_data/humanact12/humanact12/P06G01R03F1730T1754A0105.npy,0,-1,010421.npy
./pose_data/KIT/442/drinking03_poses.npy,1,201,010422.npy
./pose_data/MPI_Limits/03099/op4_poses.npy,0,200,010423.npy
./pose_data/KIT/359/walking_medium02_poses.npy,0,101,010424.npy
./pose_data/CMU/20_21_rory1/20_10_poses.npy,0,87,010425.npy
./pose_data/CMU/111/111_13_poses.npy,2,202,010426.npy
./pose_data/BMLmovi/Subject_31_F_MoSh/Subject_31_F_1_poses.npy,0,138,010427.npy
./pose_data/BMLmovi/Subject_57_F_MoSh/Subject_57_F_17_poses.npy,0,95,010428.npy
./pose_data/humanact12/humanact12/P11G01R01F0320T0402A0101.npy,0,-1,010429.npy
./pose_data/MPI_HDM05/mm/HDM_mm_01-03_02_120_poses.npy,195,395,010430.npy
./pose_data/Eyes_Japan_Dataset/hamada/jump-10-rope long-hamada_poses.npy,27,227,010431.npy
./pose_data/KIT/1747/displace_tilt_middle_21_poses.npy,0,191,010432.npy
./pose_data/EKUT/125/SLPD303_poses.npy,0,125,010433.npy
./pose_data/CMU/122/122_16_poses.npy,0,85,010434.npy
./pose_data/KIT/3/step_over_gap04_poses.npy,0,91,010435.npy
./pose_data/humanact12/humanact12/P05G01R02F2313T2358A0601.npy,0,-1,010436.npy
./pose_data/KIT/1747/displace_from_left_to_right_30_poses.npy,0,98,010437.npy
./pose_data/KIT/359/bend_left10_poses.npy,0,93,010438.npy
./pose_data/CMU/136/136_29_poses.npy,0,197,010439.npy
./pose_data/CMU/55/55_15_poses.npy,11,211,010440.npy
./pose_data/CMU/124/124_07_poses.npy,24,217,010441.npy
./pose_data/MPI_HDM05/dg/HDM_dg_01-01_03_120_poses.npy,21,221,010442.npy
./pose_data/Eyes_Japan_Dataset/shiono/walk-09-handbag-shiono_poses.npy,5,205,010443.npy
./pose_data/CMU/90/90_11_poses.npy,0,60,010444.npy
./pose_data/CMU/106/106_33_poses.npy,209,353,010445.npy
./pose_data/BioMotionLab_NTroje/rub046/0024_throwing_hard3_poses.npy,0,73,010446.npy
./pose_data/CMU/90/90_29_poses.npy,10,210,010447.npy
./pose_data/CMU/125/125_02_poses.npy,110,310,010448.npy
./pose_data/KIT/291/push_recovery_left07_poses.npy,0,125,010449.npy
./pose_data/Eyes_Japan_Dataset/hamada/jump-10-rope long-hamada_poses.npy,99,299,010450.npy
./pose_data/BMLmovi/Subject_24_F_MoSh/Subject_24_F_10_poses.npy,0,52,010451.npy
./pose_data/humanact12/humanact12/P05G02R04F1254T1310A1001.npy,0,-1,010452.npy
./pose_data/BMLmovi/Subject_11_F_MoSh/Subject_11_F_1_poses.npy,0,103,010453.npy
./pose_data/KIT/441/drinking02_poses.npy,318,462,010454.npy
./pose_data/CMU/111/111_36_poses.npy,26,226,010455.npy
./pose_data/KIT/572/dance_waltz11_poses.npy,17,217,010456.npy
./pose_data/BioMotionLab_NTroje/rub088/0005_normal_walk1_poses.npy,0,76,010457.npy
./pose_data/MPI_HDM05/bk/HDM_bk_02-02_01_120_poses.npy,453,653,010458.npy
./pose_data/KIT/674/wash_front05_poses.npy,1337,1537,010459.npy
./pose_data/KIT/183/bend_right03_poses.npy,0,88,010460.npy
./pose_data/Eyes_Japan_Dataset/kaiwa/jump-13-matrix-kaiwa_poses.npy,11,211,010461.npy
./pose_data/Eyes_Japan_Dataset/takiguchi/accident-02-dodge fast-takiguchi_poses.npy,166,366,010462.npy
./pose_data/Eyes_Japan_Dataset/kudo/jump-06-rope normal run fast-kudo_poses.npy,24,224,010463.npy
./pose_data/KIT/3/kneel_down_with_stool_right_hand04_poses.npy,0,130,010464.npy
./pose_data/MPI_HDM05/dg/HDM_dg_02-03_02_120_poses.npy,207,384,010465.npy
./pose_data/Eyes_Japan_Dataset/kanno/walk-13-baggage on the shoulder-kanno_poses.npy,7,207,010466.npy
./pose_data/MPI_HDM05/tr/HDM_tr_01-04_01_120_poses.npy,807,1005,010467.npy
./pose_data/EKUT/265/WSTR02_poses.npy,0,52,010468.npy
./pose_data/KIT/8/RightTurn09_poses.npy,0,117,010469.npy
./pose_data/KIT/6/WalkInCounterClockwiseCircle09_1_poses.npy,0,148,010470.npy
./pose_data/CMU/90/90_03_poses.npy,0,148,010471.npy
./pose_data/KIT/1346/Experiment3b_subject1346_back_03_poses.npy,689,889,010472.npy
./pose_data/humanact12/humanact12/P03G01R01F0011T0036A0102.npy,0,-1,010473.npy
./pose_data/humanact12/humanact12/P09G01R04F0570T0687A0502.npy,0,-1,010474.npy
./pose_data/CMU/78/78_23_poses.npy,0,87,010475.npy
./pose_data/MPI_HDM05/tr/HDM_tr_03-03_01_120_poses.npy,3,203,010476.npy
./pose_data/BMLmovi/Subject_48_F_MoSh/Subject_48_F_4_poses.npy,0,103,010477.npy
./pose_data/MPI_Limits/03101/ulr3_poses.npy,541,741,010478.npy
./pose_data/CMU/90/90_31_poses.npy,0,164,010479.npy
./pose_data/TotalCapture/s1/acting3_poses.npy,23,223,010480.npy
./pose_data/humanact12/humanact12/P06G01R01F0324T0372A0105.npy,0,-1,010481.npy
./pose_data/EKUT/300/PushBeam_10_poses.npy,0,128,010482.npy
./pose_data/BMLmovi/Subject_47_F_MoSh/Subject_47_F_20_poses.npy,0,182,010483.npy
./pose_data/BioMotionLab_NTroje/rub026/0027_circle_walk_poses.npy,21,221,010484.npy
./pose_data/Eyes_Japan_Dataset/kawaguchi/gesture_etc-35-west side-kawaguchi_poses.npy,20,220,010485.npy
./pose_data/Eyes_Japan_Dataset/ichige/pose-02-rest-ichige_poses.npy,260,443,010486.npy
./pose_data/humanact12/humanact12/P08G01R03F0075T0154A0503.npy,0,-1,010487.npy
./pose_data/KIT/183/bend_right09_poses.npy,0,105,010488.npy
./pose_data/KIT/421/push_recovery_stand_left03_poses.npy,0,181,010489.npy
./pose_data/KIT/424/step_stones10_poses.npy,0,158,010490.npy
./pose_data/KIT/572/wave_right09_poses.npy,0,147,010491.npy
./pose_data/KIT/1226/Trial_79_poses.npy,182,382,010492.npy
./pose_data/KIT/674/wash_front03_poses.npy,938,1100,010493.npy
./pose_data/ACCAD/Male2Walking_c3d/B4 - Stand to Walk backwards_poses.npy,0,93,010494.npy
./pose_data/BMLmovi/Subject_83_F_MoSh/Subject_83_F_15_poses.npy,0,66,010495.npy
./pose_data/KIT/314/bend_left05_poses.npy,0,84,010496.npy
./pose_data/BMLmovi/Subject_25_F_MoSh/Subject_25_F_15_poses.npy,0,47,010497.npy
./pose_data/CMU/05/05_13_poses.npy,0,183,010498.npy
./pose_data/KIT/1346/Experiment3a_subject1346_legs_02_poses.npy,18,218,010499.npy
./pose_data/KIT/675/walk_with_handrail_left05_poses.npy,0,98,010500.npy
./pose_data/KIT/675/walk_slow_with_handrail_table_beam_left02_poses.npy,12,212,010501.npy
./pose_data/CMU/91/91_12_poses.npy,10,210,010502.npy
./pose_data/KIT/425/push_from_behind_04_poses.npy,0,176,010503.npy
./pose_data/CMU/77/77_11_poses.npy,0,107,010504.npy
./pose_data/CMU/74/74_19_poses.npy,0,163,010505.npy
./pose_data/KIT/952/wipe_head_bigcircle01_poses.npy,13,213,010506.npy
./pose_data/EKUT/300/PushBeamPedar_20_poses.npy,0,69,010507.npy
./pose_data/KIT/572/wipe_circular_right05_poses.npy,0,106,010508.npy
./pose_data/MPI_HDM05/mm/HDM_mm_01-04_01_120_poses.npy,12,212,010509.npy
./pose_data/CMU/29/29_09_poses.npy,225,425,010510.npy
./pose_data/CMU/36/36_32_poses.npy,580,745,010511.npy
./pose_data/KIT/378/push_recovery_right05_poses.npy,0,131,010512.npy
./pose_data/KIT/1721/RecoveryStepping_30_135_01_poses.npy,0,77,010513.npy
./pose_data/BMLmovi/Subject_8_F_MoSh/Subject_8_F_13_poses.npy,0,47,010514.npy
./pose_data/KIT/3/parkour05_poses.npy,91,289,010515.npy
./pose_data/humanact12/humanact12/P09G01R03F0407T0510A0501.npy,0,-1,010516.npy
./pose_data/humanact12/humanact12/P08G03R02F0508T0537A1103.npy,0,-1,010517.npy
./pose_data/humanact12/humanact12/P05G01R01F1573T1615A0503.npy,0,-1,010518.npy
./pose_data/KIT/317/bend_right08_poses.npy,0,72,010519.npy
./pose_data/CMU/78/78_29_poses.npy,0,29,010520.npy
./pose_data/MPI_mosh/00111/misc_poses.npy,2,202,010521.npy
./pose_data/humanact12/humanact12/P10G02R02F0446T0503A0801.npy,0,-1,010522.npy
./pose_data/KIT/513/seesaw_up10_poses.npy,0,184,010523.npy
./pose_data/BMLmovi/Subject_81_F_MoSh/Subject_81_F_15_poses.npy,0,78,010524.npy
./pose_data/KIT/10/WalkingStraightBackwards04_poses.npy,0,92,010525.npy
./pose_data/CMU/80/80_28_poses.npy,22,222,010526.npy
./pose_data/KIT/1747/displace_tilt_side_37_poses.npy,10,203,010527.npy
./pose_data/CMU/86/86_15_poses.npy,904,1104,010528.npy
./pose_data/KIT/675/walk_with_table_left03_poses.npy,0,143,010529.npy
./pose_data/Eyes_Japan_Dataset/hamada/gesture_etc-34-peace-hamada_poses.npy,14,214,010530.npy
./pose_data/CMU/132/132_42_poses.npy,0,115,010531.npy
./pose_data/CMU/24/24_01_poses.npy,163,346,010532.npy
./pose_data/EKUT/300/PushStandOpen_25_poses.npy,0,93,010533.npy
./pose_data/humanact12/humanact12/P12G03R02F0665T0703A1104.npy,0,-1,010534.npy
./pose_data/CMU/49/49_02_poses.npy,193,348,010535.npy
./pose_data/BMLmovi/Subject_20_F_MoSh/Subject_20_F_7_poses.npy,0,59,010536.npy
./pose_data/CMU/102/102_02_poses.npy,0,29,010537.npy
./pose_data/CMU/106/106_30_poses.npy,24,224,010538.npy
./pose_data/BMLmovi/Subject_71_F_MoSh/Subject_71_F_16_poses.npy,0,157,010539.npy
./pose_data/KIT/572/stomp_right05_poses.npy,0,93,010540.npy
./pose_data/humanact12/humanact12/P03G02R04F0357T0568A1002.npy,0,-1,010541.npy
./pose_data/Eyes_Japan_Dataset/kaiwa/gesture_etc-25-magic-kaiwa_poses.npy,90,290,010542.npy
./pose_data/humanact12/humanact12/P03G01R03F1109T1136A0104.npy,0,-1,010543.npy
./pose_data/BMLmovi/Subject_23_F_MoSh/Subject_23_F_1_poses.npy,0,100,010544.npy
./pose_data/CMU/13/13_21_poses.npy,3,203,010545.npy
./pose_data/BMLmovi/Subject_18_F_MoSh/Subject_18_F_8_poses.npy,0,123,010546.npy
./pose_data/CMU/120/120_21_poses.npy,229,429,010547.npy
./pose_data/CMU/137/137_10_poses.npy,140,340,010548.npy
./pose_data/KIT/1721/RecoveryStepping_50_135_04_poses.npy,0,95,010549.npy
./pose_data/KIT/969/Trial_85_poses.npy,8,208,010550.npy
./pose_data/humanact12/humanact12/P07G01R02F0919T1007A0401.npy,0,-1,010551.npy
./pose_data/BMLmovi/Subject_39_F_MoSh/Subject_39_F_21_poses.npy,18,202,010552.npy
./pose_data/CMU/139/139_29_poses.npy,300,500,010553.npy
./pose_data/CMU/138/138_21_poses.npy,0,66,010554.npy
./pose_data/Eyes_Japan_Dataset/ichige/soccer-31-goal-ichige_poses.npy,281,416,010555.npy
./pose_data/KIT/675/double_pour_and_mixing09_poses.npy,287,487,010556.npy
./pose_data/KIT/442/Kopfschulterkniefuss03_poses.npy,0,170,010557.npy
./pose_data/KIT/9/WalkInClockwiseCircle07_poses.npy,0,166,010558.npy
./pose_data/EKUT/234/WSDF02_poses.npy,0,115,010559.npy
./pose_data/KIT/425/walking_fast02_poses.npy,0,85,010560.npy
./pose_data/MPI_HDM05/mm/HDM_mm_03-03_01_120_poses.npy,158,358,010561.npy
./pose_data/humanact12/humanact12/P06G01R04F1240T1282A0602.npy,0,-1,010562.npy
./pose_data/humanact12/humanact12/P02G01R02F0623T0713A0103.npy,0,-1,010563.npy
./pose_data/KIT/317/run05_poses.npy,0,27,010564.npy
./pose_data/Eyes_Japan_Dataset/kanno/accident-14-dodge turn down-kanno_poses.npy,148,348,010565.npy
./pose_data/KIT/183/upstairs08_poses.npy,0,157,010566.npy
./pose_data/CMU/137/137_13_poses.npy,115,315,010567.npy
./pose_data/KIT/1229/take_of_t-shirt_right_arm_01_poses.npy,0,82,010568.npy
./pose_data/ACCAD/Male1Walking_c3d/Walk B16 - Walk turn change_poses.npy,14,214,010569.npy
./pose_data/CMU/87/87_01_poses.npy,0,103,010570.npy
./pose_data/KIT/421/push_recovery_stand_right08_poses.npy,0,120,010571.npy
./pose_data/KIT/1747/displace_from_left_to_right_38_poses.npy,0,85,010572.npy
./pose_data/KIT/575/MarcusS_AdrianM05_poses.npy,1036,1236,010573.npy
./pose_data/Transitions_mocap/mazen_c3d/walkbackwards_jumpinplace_poses.npy,0,111,010574.npy
./pose_data/CMU/30/30_07_poses.npy,173,373,010575.npy
./pose_data/BioMotionLab_NTroje/rub022/0022_throwing_hard2_poses.npy,0,76,010576.npy
./pose_data/CMU/111/111_24_poses.npy,0,144,010577.npy
./pose_data/Eyes_Japan_Dataset/hamada/jump-08-rope backward-hamada_poses.npy,20,220,010578.npy
./pose_data/humanact12/humanact12/P03G01R02F1252T1287A0102.npy,0,-1,010579.npy
./pose_data/humanact12/humanact12/P11G01R03F1177T1297A0402.npy,0,-1,010580.npy
./pose_data/Eyes_Japan_Dataset/aita/sitdown_standup-14-hold chair-aita_poses.npy,15,215,010581.npy
./pose_data/KIT/6/WalkingStraightBackwards01_poses.npy,0,92,010582.npy
./pose_data/CMU/02/02_10_poses.npy,20,220,010583.npy
./pose_data/CMU/83/83_16_poses.npy,0,85,010584.npy
./pose_data/BMLmovi/Subject_17_F_MoSh/Subject_17_F_4_poses.npy,0,117,010585.npy
